rep,top_k,mean_mu,median_mu,mean_sigma,median_sigma,mean_EI,median_EI,overlap_with_EI
869,50,-0.042972295782208125,-0.030802654416830846,0.13628659722743974,0.13499945885563697,0.023103003766160368,0.02297427300638035,0.1
870,50,-0.02711570252461665,-0.026094198647422025,0.13741199820631286,0.13397003529579443,0.026794152649031698,0.02944764425955832,0.2
871,50,-0.03962501659974707,-0.03179026703285659,0.13816287643219347,0.135177498300675,0.024302423587426288,0.02039490486777021,0.26
872,50,-0.03450512269674686,-0.02625708160567881,0.13772513422236618,0.14075234912944962,0.024986904375756486,0.026026822170771426,0.16
873,50,-0.03506306039747083,-0.027505183351170193,0.13177708488902395,0.1317216270554481,0.02351909173296467,0.02245617499504766,0.12
874,50,-0.03537375019810161,-0.030241156704081847,0.13967481864448705,0.13616572201604532,0.026220290043104954,0.031462311910308266,0.22
875,50,-0.03058494122980069,-0.02733981509814551,0.13851686370331354,0.13720194147861714,0.02604724752218746,0.027595646484576533,0.2
876,50,-0.04089966982128149,-0.032527867526189295,0.13684126563944551,0.13498073379426265,0.023958531169642944,0.022501988505019617,0.12
877,50,-0.0404599618592262,-0.03180434253039536,0.14026304235653064,0.144444184417687,0.025289315330138937,0.02838675182902281,0.3
878,50,-0.0345757492319172,-0.02929009232989985,0.1362149884120375,0.13599652101762005,0.024554088871535592,0.023671105186636995,0.18
879,50,-0.03308608112179884,-0.0252751439308775,0.13680491943500742,0.13836760304056525,0.02504742230673194,0.026035490632226203,0.18
880,50,-0.032095761106483864,-0.025942035434037607,0.13746977053510626,0.1386094619492722,0.02619356599192127,0.03025230772724108,0.2
881,50,-0.039927016078553645,-0.02825523710817361,0.12970962558361843,0.1238030571993508,0.021530097730460586,0.020822702522198942,0.1
882,50,-0.044834375755632344,-0.029037603437134386,0.1351386220948111,0.1283974801198406,0.022813528790735473,0.02189275668414616,0.1
883,50,-0.03321803391252141,-0.026492075098137106,0.13415386596490056,0.1335057159431532,0.024638271298668784,0.026436052854347268,0.12
884,50,-0.027573935414520107,-0.025114365847490064,0.13696644292928858,0.1358839107348625,0.02714697471987077,0.029356432878567592,0.14
885,50,-0.040807021880826036,-0.028875985140483174,0.13592020516193978,0.1339866737699743,0.023888291476681197,0.024014361331589466,0.18
886,50,-0.03320503647867958,-0.024597663497418324,0.12928799373004715,0.12417276085630191,0.022968053530093534,0.02260522033172642,0.16
887,50,-0.030645018265596888,-0.02591605098461294,0.13643268791921895,0.13606879738897504,0.025611089534697054,0.024375069024955832,0.22
888,50,-0.029471682516536903,-0.027317520344755736,0.14033278422402332,0.14116093708941968,0.027077097029445253,0.02949703088748771,0.2
889,50,-0.033636364031360735,-0.026980585822361118,0.13742603248571925,0.13648017202905466,0.025784800823437527,0.028279704824407323,0.2
890,50,-0.04532925667519147,-0.03179156114583992,0.1402348723490619,0.1411752345720229,0.024503361298291036,0.027381114655211678,0.18
891,50,-0.03586227300893918,-0.033274667145584996,0.13524314770036874,0.13114686560215139,0.02411532390947984,0.025150621735495697,0.16
892,50,-0.034158479943824746,-0.026710262283909672,0.1355998354447552,0.13669206068211887,0.024622541599155872,0.025876371289180015,0.16
893,50,-0.03642113401371091,-0.02981898951058932,0.13884955958946374,0.1353815262809216,0.025434287394216173,0.02530643069707484,0.18
894,50,-0.03907970844098788,-0.03036370717244361,0.13236923526652355,0.12970345853273996,0.022696998235129037,0.022674332689958453,0.1
895,50,-0.03853355574727563,-0.030858636611603457,0.14253249932066742,0.14189903603085463,0.02626223003338254,0.028996001234622988,0.22
896,50,-0.030502503033402083,-0.028368721762644246,0.13015396771592808,0.12551650388183816,0.024253265557796864,0.023039471792596918,0.22
897,50,-0.03158933591338401,-0.02602014825330063,0.13131165890240135,0.12366850714855343,0.02394899381305898,0.022680036549257807,0.18
898,50,-0.03606331922429154,-0.027120050064072733,0.13828342423332335,0.13522172445402914,0.02496983857188248,0.025941312715183885,0.18
899,50,-0.02525812218520072,-0.025971099121684785,0.1395610202072942,0.13619008591555645,0.02829997377104054,0.03051517036841514,0.3
900,50,-0.040807782030102734,-0.03313602685976507,0.1389610284216686,0.13809765808664254,0.023963228290127377,0.025720513762485873,0.18
901,50,-0.028582536251038505,-0.02556437652721571,0.14058891122284614,0.13577157039703236,0.027363751078021793,0.02954652188044586,0.22
902,50,-0.02456562953318296,-0.024218971961845876,0.1339378716768762,0.13402254668370028,0.026204499843095662,0.02677894232513512,0.24
903,50,-0.03944057602111986,-0.027783373615106445,0.13736384655897516,0.13417729006373308,0.02481540837861535,0.023480463319599236,0.18
904,50,-0.03452723418533863,-0.023315776837894292,0.13675745261900293,0.13388840342086045,0.025561256793777333,0.027113688179396075,0.24
905,50,-0.034779636585690256,-0.027153641333813986,0.14152656347369283,0.14156034788989955,0.026450102247957387,0.029462110575298343,0.18
906,50,-0.03596853122316751,-0.031357910536155255,0.14200932120865117,0.14195322217791634,0.026486507246103675,0.030223801458471998,0.24
907,50,-0.03440405759643437,-0.027416030623286184,0.13644048657737382,0.1373258109500432,0.024786350819621984,0.02584922283075674,0.2
908,50,-0.03332363148509901,-0.02572101927654017,0.14050705321946227,0.14089632357314763,0.026738690231717026,0.030204500205890408,0.26
909,50,-0.03490303448082595,-0.03138581400091831,0.13820777217351587,0.13470563686595688,0.025089734335590717,0.025016271714739566,0.16
910,50,-0.03271301038810165,-0.026664151240768957,0.1394257046257577,0.13946809927094392,0.02635873938005934,0.02845408455530337,0.16
911,50,-0.03551703674366043,-0.028566526260488136,0.13989172540685954,0.13943673369833595,0.026037605147911903,0.02944764425955832,0.26
912,50,-0.031077166434900338,-0.02708596481031446,0.1379216499985584,0.13708292568047606,0.025889510066503293,0.026766762796059013,0.18
913,50,-0.03659292923350749,-0.029605296414409857,0.13753559856164282,0.14113525793352283,0.02460121288577696,0.025352856462411706,0.16
914,50,-0.024860052903154593,-0.02133997805388746,0.13895355970899978,0.1389972732961332,0.02793663370740713,0.029504375737423344,0.18
915,50,-0.03474002591870888,-0.02881297140631719,0.13876373018521085,0.14089632357314763,0.02608943001376323,0.027381114655211678,0.2
916,50,-0.03461072232869236,-0.02651117805168153,0.1386556424562983,0.13695980491492266,0.025904624646244906,0.02576528378625932,0.22
917,50,-0.03207655929506112,-0.027090874546257818,0.1423461694514346,0.14444450277707235,0.028126314202196336,0.031335104515093144,0.28
918,50,-0.03745813351502339,-0.03218991977190667,0.1381351983902127,0.13650640181411833,0.025013097784834556,0.025979739018062335,0.18
919,50,-0.037487112430292534,-0.030803873411525462,0.13287905368391906,0.12628281030307353,0.02394690301884319,0.025088122909388305,0.12
920,50,-0.037549904459434645,-0.027671926133832663,0.13705579278493624,0.13415576895058046,0.024594873956062732,0.024700149424382964,0.22
921,50,-0.04044927819377902,-0.029605296414409857,0.13600302319331328,0.13321056347974158,0.023759419711795723,0.024897503410066867,0.14
922,50,-0.03680901540873784,-0.027478123456454666,0.1353815191223579,0.13320531323860385,0.024181058176204636,0.02401440989670446,0.12
923,50,-0.038447282697732274,-0.028442221609490753,0.13732719119224115,0.13708292568047606,0.024927572611795873,0.026521805269546228,0.2
924,50,-0.03811871572430008,-0.029055372732805222,0.133937730358478,0.1330773412128614,0.022976854088671606,0.022323360172426455,0.12
925,50,-0.04105409235917722,-0.03309008155406191,0.13734158337866018,0.13248103989498433,0.023969437555615213,0.024188603285729283,0.16
926,50,-0.029327941921337707,-0.026604930426215666,0.14243928980364085,0.14279372201835733,0.028003201501602296,0.029462110575298343,0.3
927,50,-0.03727879212270528,-0.03132441008166986,0.14014436985150341,0.13623645686019564,0.02594665824449046,0.02603315996375464,0.14
928,50,-0.034595175345143045,-0.028895670581502712,0.13720185880058,0.13943673369833595,0.025044322168750955,0.027503205130052194,0.14
929,50,-0.0317210807873349,-0.025630912560890437,0.14016945645696605,0.1423526329783962,0.02703632677480018,0.029880644258624404,0.24
930,50,-0.03468486123798402,-0.02729267692355887,0.13955623971315953,0.1403074160413827,0.02592541346621995,0.029508934568736555,0.18
931,50,-0.044160668320800484,-0.03167147716391176,0.138079742384447,0.1353815262809216,0.02378556132560252,0.024592788059397477,0.14
932,50,-0.021986599711211946,-0.01913701536176849,0.13316563838494805,0.13333853550548402,0.02684479911613963,0.025981458421742636,0.2
933,50,-0.03341321820902555,-0.02975405963107464,0.1434296546980272,0.14723333418759543,0.02755516996515381,0.03138722959371535,0.22
934,50,-0.04255642446111249,-0.02852638112410455,0.13696933193012412,0.1389972732961332,0.024157302302439287,0.025511374313591413,0.12
935,50,-0.028386524814682332,-0.026384919233971217,0.1373413316904003,0.13418222541054053,0.026452869920372494,0.026840562201196762,0.16
936,50,-0.032612146796740085,-0.026925991096222533,0.13958913116590213,0.14032639788539672,0.02639377457950888,0.028210634137501293,0.18
937,50,-0.030967612114974053,-0.02356578341497433,0.1341578041457461,0.13150720766858714,0.025113842188079917,0.026343486645357825,0.18
938,50,-0.03901283978964777,-0.028527629927546316,0.139225197620389,0.1388323249933821,0.025261178390302747,0.028859056507748657,0.22
939,50,-0.035988666590514445,-0.027910558052423984,0.13080519232242474,0.12997868057541812,0.022696053639745487,0.0211645372369965,0.06
940,50,-0.0337467903769019,-0.03122943506493438,0.13793185691495863,0.13374360611578695,0.025331731223567515,0.02605373345394859,0.26
941,50,-0.04299631317812673,-0.03310580647421056,0.13666689420689482,0.13294192945459277,0.02324579557766474,0.02319102942665316,0.2
942,50,-0.04119382694542623,-0.03027832979405717,0.13789199702705113,0.13720194147861714,0.02452907640520193,0.026270037104731442,0.16
943,50,-0.03556792709653609,-0.02794837956336462,0.13833929897840988,0.1387498681340864,0.025045814482660776,0.026171729041436033,0.16
944,50,-0.03135518479276136,-0.025696693691448155,0.13603440555728866,0.13087983714482843,0.025279956720828074,0.026514789025032903,0.18
945,50,-0.04296348290518063,-0.029115201138651004,0.13382629854326827,0.13333853550548402,0.022797359375996713,0.021492532299902688,0.16
946,50,-0.028413608218554473,-0.025631007983897783,0.13942314960437754,0.14633496545575125,0.027126391815702915,0.029558321196665946,0.2
947,50,-0.029634075826846337,-0.02686211754706421,0.13819180350900845,0.13882347939022227,0.026555578286365154,0.025954547138565473,0.26
948,50,-0.042012069556785506,-0.030085729700379097,0.13664528509090393,0.134653125478051,0.0238598196018156,0.025941312715183885,0.16
949,50,-0.03825904021272553,-0.02800696938676945,0.13499737952415478,0.13028545112948328,0.023691365929035375,0.023337180011450777,0.24
950,50,-0.031065466450486818,-0.028061564112908034,0.14335638885005897,0.15075558094687244,0.028058986246692553,0.03169938430880895,0.28
951,50,-0.0421563125976829,-0.033531646303193025,0.1388598869163875,0.13551554644370925,0.023937850730932745,0.025055459801621813,0.12
952,50,-0.030008001441571487,-0.027339141143757822,0.1380434738565978,0.13850559896573417,0.02670809034215157,0.02983124196678545,0.24
953,50,-0.03908332302567422,-0.026980585822361118,0.1339765260713616,0.1338386334770192,0.02400924039475269,0.02603315996375464,0.16
954,50,-0.032500101872976084,-0.026204859260471006,0.13621921856030067,0.13947057251979667,0.025196824263723713,0.024897082906984842,0.16
955,50,-0.033908307382596065,-0.02602014825330063,0.1383241580921558,0.13994348908132348,0.026025133049440936,0.027521994838038133,0.16
956,50,-0.033390793900907434,-0.025971099121684785,0.13649120050335423,0.13459804631655542,0.02536776281268041,0.025109698347531777,0.24
957,50,-0.035679747359401805,-0.025490763886637038,0.13506199943315733,0.13457543872160907,0.024416473127813098,0.025954547138565473,0.2
958,50,-0.035610718805461426,-0.026795494508118793,0.14193445513416636,0.1411942271234251,0.026710170546479728,0.02972605900052552,0.22
959,50,-0.0330326462042275,-0.026492075098137106,0.13753731044955728,0.13836760304056525,0.0254511302687757,0.02608506332587107,0.16
960,50,-0.03569054806016871,-0.029948932353185916,0.14313668908588834,0.14585297510491857,0.027342164576163584,0.029508934568736555,0.28
961,50,-0.033989691701806685,-0.030129566577392387,0.14141294301910734,0.13882100614136955,0.026375494675554362,0.02693493206354199,0.2
962,50,-0.03887366277647647,-0.03286143424352886,0.13923370391664613,0.1405699114415911,0.025278691978905702,0.02592920579917693,0.2
963,50,-0.03443043614912055,-0.030802654416830846,0.14025303174065468,0.136538040757288,0.025992960794919175,0.02609239693207315,0.18
964,50,-0.038642724716955,-0.027221109010410274,0.13949727532824055,0.14462576984176062,0.02544354540141913,0.025459444539713626,0.3
965,50,-0.025183054990404213,-0.023483979681072045,0.13508247418298272,0.13387682838266712,0.02661953463193769,0.028324772620471755,0.16
966,50,-0.03723815344067209,-0.027570867187495122,0.1332305049183986,0.12947261189920448,0.02357575080336388,0.024592788059397477,0.14
967,50,-0.03529957524478846,-0.027120050064072733,0.13940078451270016,0.1414463180970989,0.02571177386451943,0.02661364240954974,0.2
968,50,-0.03126303227994578,-0.025528430172258143,0.13715631755971058,0.13623645686019564,0.02573407447735235,0.02543319846420596,0.18
969,50,-0.030198380347007708,-0.02683056165330199,0.14131650233914392,0.14519199847572078,0.02738428724889719,0.02950992167746868,0.24
970,50,-0.030335651103743557,-0.02696819480091819,0.1376236711382942,0.13677413430180752,0.02603232665702112,0.02605373345394859,0.16
971,50,-0.030249610368220412,-0.025344177907757844,0.14099341182304964,0.1393898095298087,0.02763484561785591,0.030506401814679167,0.32
972,50,-0.048382753484123485,-0.033441339618980145,0.1326796065831105,0.134653125478051,0.02164251186919544,0.021810493624817386,0.16
973,50,-0.03673610199201681,-0.02783591135059353,0.13981721123337912,0.14052692392722427,0.02526557482494199,0.025914797592058465,0.2
974,50,-0.03424578059179361,-0.02967022629392454,0.1430305481925544,0.14432970430770653,0.026955306024850998,0.02993641419723813,0.24
975,50,-0.03823937957510029,-0.026884162433013406,0.14006100604965138,0.14644565489658196,0.025846106609829663,0.028210634137501293,0.24
976,50,-0.03174080853579257,-0.028173011594181816,0.1342942849376658,0.13337356331197497,0.024382252603173213,0.02294066863515124,0.14
977,50,-0.030682735300159348,-0.02932083956830476,0.13582920779876573,0.13422980145163896,0.0253463802249732,0.024715478315836144,0.24
978,50,-0.03786866805724749,-0.02735544371111504,0.1366173512542656,0.13540775606598526,0.024970735491329613,0.027592589475572554,0.16
979,50,-0.03070142938759768,-0.026575483315874344,0.1356599276406176,0.13286292182600046,0.02525721447518876,0.024638533052155423,0.16
980,50,-0.035106411180849846,-0.027244870458214367,0.13704336492014405,0.1402484468514804,0.02540744818868998,0.02525690656854497,0.16
981,50,-0.03412604842065155,-0.02908515236950497,0.13620465009000052,0.13374360611578695,0.024895546325723016,0.025720513762485873,0.22
982,50,-0.039992786115680384,-0.029393907197912378,0.14655855486320385,0.14780010917700015,0.027803518670564485,0.03296637929770671,0.24
983,50,-0.03868873516485666,-0.030210381729812958,0.1370723997915576,0.13599652101762005,0.024134055757108207,0.025810796527878287,0.16
984,50,-0.03395222398081515,-0.0322692888496109,0.1384090714465466,0.136538040757288,0.02533894673307053,0.025970549206222333,0.14
985,50,-0.04014728786497913,-0.0332741989970319,0.1398902744996884,0.13986510253416157,0.02459739018250819,0.02475603758733494,0.14
986,50,-0.03485934467264769,-0.02967022629392454,0.14048240985749735,0.138370076289418,0.02584388210135397,0.026000665930738694,0.24
987,50,-0.04033973050385327,-0.030511698898192767,0.13862298298848413,0.13650640181411833,0.024695017082051542,0.02635947055708443,0.14
988,50,-0.03553251295363016,-0.028440972806048986,0.13962301446676278,0.13278651386651713,0.025385826270328992,0.023015715758672374,0.24
989,50,-0.032574773499597705,-0.027055700670999307,0.1394727002780541,0.14377822968182247,0.026416609747151813,0.028122660059403982,0.22
990,50,-0.03294371976123341,-0.02652644245405219,0.13636332858287578,0.13548931665864558,0.025025320626779427,0.02584922283075674,0.1
991,50,-0.04397063699135344,-0.03219185434899131,0.13973599750206395,0.13522919169178,0.02417699372745149,0.02499093004285908,0.16
992,50,-0.035460692803471736,-0.031933458465717546,0.1339706855989829,0.12666889975515577,0.02373598200251922,0.023363784647605274,0.14
993,50,-0.03508574094639918,-0.027756313720390918,0.13273603905139622,0.1274742266496598,0.023682566188628674,0.02260522033172642,0.12
994,50,-0.032166923887774694,-0.029338608863975595,0.14176889561668501,0.1415690094409684,0.027091343201243248,0.030868769974833093,0.16
995,50,-0.030786508142571233,-0.027120050064072733,0.13573721265731828,0.13114686560215139,0.025182795260955314,0.023480463319599236,0.2
996,50,-0.03516346276481225,-0.029943694179378696,0.13920750463032905,0.1399720015489131,0.025391394432681416,0.02580371008913777,0.24
997,50,-0.031180805928485888,-0.025395788537700224,0.14218635367227844,0.14762052559746058,0.027405538054234953,0.027879209641601906,0.16
998,50,-0.039273616901144795,-0.02689717760462388,0.13389662530159113,0.13396997631927782,0.02333088890077066,0.024404085115168922,0.16
999,50,-0.04462948544616043,-0.0343017176396818,0.13723258691962803,0.13478383894785806,0.02303319346403698,0.02463726928266224,0.18
